DateTime,Usage_kWh,ReactivePower_Lagging_kVarh,ReactivePower_Leading_kVarh,CO2_Emissions_tCO2,PowerFactor_Lagging,PowerFactor_Leading,NSM,WeekStatus,Day_of_week,Load_Type,Machine_Type
25/03/2018 11:15,4.11,3.41,0.0,0.002,70.12,0.0,40500,Weekend,Sunday,Light,Coil Winder
25/03/2018 11:30,3.78,2.83,0.0,0.0018,65.29,0.0,41400,Weekend,Sunday,Light,Cooling Bed
25/03/2018 11:45,4.19,4.78,0.0,0.002,73.09,0.0,42300,Weekend,Sunday,Light,Cooling Bed
25/03/2018 12:00,3.83,3.46,0.0,0.0018,66.25,0.0,43200,Weekend,Sunday,Light,Cooling Bed
25/03/2018 12:15,3.91,3.48,0.0,0.0019,69.15,0.0,44100,Weekend,Sunday,Light,Cooling Bed
25/03/2018 12:30,3.1,2.89,0.0,0.0015,67.75,0.0,45000,Weekend,Sunday,Light,Conveyor System
25/03/2018 12:45,3.89,2.88,0.0,0.0018,61.78,0.0,45900,Weekend,Sunday,Light,Inspection Station
25/03/2018 13:00,4.25,3.93,0.0,0.002,74.57,0.0,46800,Weekend,Sunday,Light,Coil Winder
25/03/2018 13:15,3.02,4.74,0.0,0.0014,61.3,0.0,47700,Weekend,Sunday,Light,Conveyor System
25/03/2018 13:30,3.38,4.77,0.0,0.0016,72.83,0.0,48600,Weekend,Sunday,Light,Cooling Bed
25/03/2018 13:45,3.47,4.81,0.0,0.0016,67.67,0.0,49500,Weekend,Sunday,Light,Inspection Station
25/03/2018 14:00,3.22,2.68,0.0,0.0015,64.59,0.0,50400,Weekend,Sunday,Light,Coil Winder
25/03/2018 14:15,4.14,3.38,1.04,0.002,100.0,91.97,51300,Weekend,Sunday,Light,Conveyor System
25/03/2018 14:30,4.44,4.38,0.0,0.0021,74.49,0.0,52200,Weekend,Sunday,Light,Cooling Bed
25/03/2018 14:45,3.37,4.79,0.0,0.0016,73.75,0.0,53100,Weekend,Sunday,Light,Cooling Bed
25/03/2018 15:00,3.62,4.63,0.0,0.0017,70.52,0.0,54000,Weekend,Sunday,Light,Cooling Bed
25/03/2018 15:15,3.51,4.68,0.0,0.0017,67.62,0.0,54900,Weekend,Sunday,Light,Coil Winder
25/03/2018 15:30,3.73,3.72,0.0,0.0018,74.38,0.0,55800,Weekend,Sunday,Light,Inspection Station
25/03/2018 15:45,3.66,4.56,0.0,0.0017,74.19,0.0,56700,Weekend,Sunday,Light,Conveyor System
25/03/2018 16:00,4.21,3.99,2.32,0.002,100.0,87.45,57600,Weekend,Sunday,Light,Cooling Bed
25/03/2018 16:15,3.57,4.92,0.0,0.0017,65.65,0.0,58500,Weekend,Sunday,Light,Coil Winder
25/03/2018 16:30,3.75,4.45,0.0,0.0018,70.68,0.0,59400,Weekend,Sunday,Light,Coil Winder
25/03/2018 16:45,3.42,2.93,0.0,0.0016,65.04,0.0,60300,Weekend,Sunday,Light,Cooling Bed
25/03/2018 17:00,3.42,4.74,0.79,0.0016,100.0,86.05,61200,Weekend,Sunday,Light,Coil Winder
25/03/2018 17:15,3.05,2.55,0.0,0.0014,63.26,0.0,62100,Weekend,Sunday,Light,Inspection Station
25/03/2018 17:30,3.94,3.72,0.0,0.0019,74.76,0.0,63000,Weekend,Sunday,Light,Cooling Bed
25/03/2018 17:45,3.81,3.64,0.0,0.0018,70.4,0.0,63900,Weekend,Sunday,Light,Inspection Station
25/03/2018 18:00,3.86,4.45,0.0,0.0018,62.12,0.0,64800,Weekend,Sunday,Light,Coil Winder
25/03/2018 18:15,3.5,3.72,0.0,0.0017,74.15,0.0,65700,Weekend,Sunday,Light,Coil Winder
25/03/2018 18:30,3.03,3.73,0.0,0.0014,61.36,0.0,66600,Weekend,Sunday,Light,Inspection Station
25/03/2018 18:45,3.25,2.53,0.0,0.0015,71.63,0.0,67500,Weekend,Sunday,Light,Coil Winder
25/03/2018 19:00,3.68,3.6,0.0,0.0017,72.97,0.0,68400,Weekend,Sunday,Light,Conveyor System
25/03/2018 19:15,3.97,3.04,0.0,0.0019,73.47,0.0,69300,Weekend,Sunday,Light,Coil Winder
25/03/2018 19:30,3.49,2.84,0.0,0.0017,62.64,0.0,70200,Weekend,Sunday,Light,Cooling Bed
25/03/2018 19:45,4.28,4.09,0.0,0.002,69.44,0.0,71100,Weekend,Sunday,Light,Inspection Station
25/03/2018 20:00,4.04,2.74,0.0,0.0019,73.69,0.0,72000,Weekend,Sunday,Light,Conveyor System
25/03/2018 20:15,4.17,4.35,0.0,0.002,63.64,0.0,72900,Weekend,Sunday,Light,Inspection Station
25/03/2018 20:30,4.3,3.55,0.0,0.002,71.34,0.0,73800,Weekend,Sunday,Light,Cooling Bed
25/03/2018 20:45,4.3,4.26,0.0,0.002,69.4,0.0,74700,Weekend,Sunday,Light,Coil Winder
25/03/2018 21:00,3.39,2.95,0.0,0.0016,64.26,0.0,75600,Weekend,Sunday,Light,Inspection Station
25/03/2018 21:15,3.65,3.65,0.0,0.0017,70.1,0.0,76500,Weekend,Sunday,Light,Coil Winder
25/03/2018 21:30,3.73,3.88,0.0,0.0018,72.3,0.0,77400,Weekend,Sunday,Light,Cooling Bed
25/03/2018 21:45,4.37,4.91,0.0,0.0021,70.3,0.0,78300,Weekend,Sunday,Light,Cooling Bed
25/03/2018 22:00,3.25,4.11,0.0,0.0015,65.97,0.0,79200,Weekend,Sunday,Light,Conveyor System
25/03/2018 22:15,4.4,3.68,0.0,0.0021,64.95,0.0,80100,Weekend,Sunday,Light,Coil Winder
25/03/2018 22:30,3.26,2.51,0.0,0.0015,70.84,0.0,81000,Weekend,Sunday,Light,Inspection Station
25/03/2018 22:45,3.97,3.78,2.29,0.0019,100.0,94.1,81900,Weekend,Sunday,Light,Inspection Station
25/03/2018 23:00,3.69,3.18,0.0,0.0018,64.83,0.0,82800,Weekend,Sunday,Light,Inspection Station
25/03/2018 23:15,3.08,4.48,0.0,0.0015,71.38,0.0,83700,Weekend,Sunday,Light,Coil Winder
25/03/2018 23:30,3.99,4.52,0.0,0.0019,66.75,0.0,84600,Weekend,Sunday,Light,Inspection Station
25/03/2018 23:45,3.64,4.72,2.2,0.0017,100.0,89.07,85500,Weekend,Sunday,Light,Inspection Station
26/03/2018 00:00,3.76,2.77,0.0,0.0018,61.26,0.0,0,Weekday,Monday,Light,Inspection Station
26/03/2018 00:15,3.02,2.55,0.0,0.0014,68.04,0.0,900,Weekday,Monday,Light,Conveyor System
26/03/2018 00:30,4.36,4.05,0.0,0.0021,66.24,0.0,1800,Weekday,Monday,Light,Cooling Bed
26/03/2018 00:45,3.84,4.39,1.96,0.0018,100.0,99.61,2700,Weekday,Monday,Light,Inspection Station
26/03/2018 01:00,4.13,4.41,0.0,0.002,65.56,0.0,3600,Weekday,Monday,Light,Conveyor System
26/03/2018 01:15,4.15,3.83,0.0,0.002,66.12,0.0,4500,Weekday,Monday,Light,Cooling Bed
26/03/2018 01:30,3.27,2.61,0.0,0.0016,63.66,0.0,5400,Weekday,Monday,Light,Coil Winder
26/03/2018 01:45,3.13,4.49,0.0,0.0015,72.68,0.0,6300,Weekday,Monday,Light,Inspection Station
26/03/2018 02:00,3.98,3.66,0.0,0.0019,63.71,0.0,7200,Weekday,Monday,Light,Coil Winder
26/03/2018 02:15,3.59,3.65,0.0,0.0017,68.92,0.0,8100,Weekday,Monday,Light,Conveyor System
26/03/2018 02:30,3.69,3.31,0.0,0.0018,73.54,0.0,9000,Weekday,Monday,Light,Cooling Bed
26/03/2018 02:45,4.36,4.93,1.74,0.0021,100.0,97.46,9900,Weekday,Monday,Light,Inspection Station
26/03/2018 03:00,3.6,4.99,0.0,0.0017,69.37,0.0,10800,Weekday,Monday,Light,Inspection Station
26/03/2018 03:15,4.27,4.94,0.0,0.002,71.2,0.0,11700,Weekday,Monday,Light,Cooling Bed
26/03/2018 03:30,3.18,3.4,0.0,0.0015,69.98,0.0,12600,Weekday,Monday,Light,Coil Winder
26/03/2018 03:45,3.2,2.55,0.0,0.0015,73.2,0.0,13500,Weekday,Monday,Light,Inspection Station
26/03/2018 04:00,4.17,2.61,0.0,0.002,65.38,0.0,14400,Weekday,Monday,Light,Cooling Bed
26/03/2018 04:15,3.74,3.56,0.0,0.0018,65.8,0.0,15300,Weekday,Monday,Light,Coil Winder
26/03/2018 04:30,4.1,3.24,0.0,0.0019,64.31,0.0,16200,Weekday,Monday,Light,Coil Winder
26/03/2018 04:45,4.31,3.82,0.0,0.002,63.02,0.0,17100,Weekday,Monday,Light,Inspection Station
26/03/2018 05:00,3.16,4.44,0.0,0.0015,67.66,0.0,18000,Weekday,Monday,Light,Cooling Bed
26/03/2018 05:15,3.13,2.52,0.0,0.0015,61.42,0.0,18900,Weekday,Monday,Light,Cooling Bed
26/03/2018 05:30,3.62,2.68,0.0,0.0017,62.32,0.0,19800,Weekday,Monday,Light,Conveyor System
26/03/2018 05:45,4.01,2.58,0.0,0.0019,65.6,0.0,20700,Weekday,Monday,Light,Coil Winder
26/03/2018 06:00,4.35,2.94,0.76,0.0021,100.0,89.74,21600,Weekday,Monday,Light,Cooling Bed
26/03/2018 06:15,4.04,3.84,0.0,0.0019,71.58,0.0,22500,Weekday,Monday,Light,Inspection Station
26/03/2018 06:30,3.04,3.73,0.0,0.0014,63.84,0.0,23400,Weekday,Monday,Light,Cooling Bed
26/03/2018 06:45,3.54,4.73,0.0,0.0017,66.28,0.0,24300,Weekday,Monday,Light,Inspection Station
26/03/2018 07:00,3.72,3.37,0.0,0.0018,65.51,0.0,25200,Weekday,Monday,Light,Conveyor System
26/03/2018 07:15,3.48,4.02,0.0,0.0017,66.12,0.0,26100,Weekday,Monday,Light,Cooling Bed
26/03/2018 07:30,3.01,4.5,0.0,0.0014,69.12,0.0,27000,Weekday,Monday,Light,Cooling Bed
26/03/2018 07:45,3.81,4.13,0.0,0.0018,62.78,0.0,27900,Weekday,Monday,Light,Inspection Station
26/03/2018 08:00,4.45,2.9,0.0,0.0021,61.45,0.0,28800,Weekday,Monday,Light,Inspection Station
26/03/2018 08:15,4.22,4.39,0.0,0.002,72.91,0.0,29700,Weekday,Monday,Light,Coil Winder
26/03/2018 08:30,3.78,4.08,0.0,0.0018,74.79,0.0,30600,Weekday,Monday,Light,Cooling Bed
26/03/2018 08:45,3.65,2.57,0.0,0.0017,71.07,0.0,31500,Weekday,Monday,Light,Cooling Bed
26/03/2018 09:00,4.34,4.53,0.0,0.0021,67.72,0.0,32400,Weekday,Monday,Light,Inspection Station
26/03/2018 09:15,3.31,4.66,0.0,0.0016,69.96,0.0,33300,Weekday,Monday,Light,Cooling Bed
26/03/2018 09:30,3.38,4.3,1.89,0.0016,100.0,96.79,34200,Weekday,Monday,Light,Conveyor System
26/03/2018 09:45,4.36,3.4,0.0,0.0021,73.68,0.0,35100,Weekday,Monday,Light,Conveyor System
26/03/2018 10:00,3.92,3.23,0.0,0.0019,66.25,0.0,36000,Weekday,Monday,Light,Conveyor System
26/03/2018 10:15,4.21,4.05,0.0,0.002,73.3,0.0,36900,Weekday,Monday,Light,Conveyor System
26/03/2018 10:30,4.01,2.96,0.0,0.0019,63.37,0.0,37800,Weekday,Monday,Light,Inspection Station
26/03/2018 10:45,3.15,3.7,0.0,0.0015,60.51,0.0,38700,Weekday,Monday,Light,Coil Winder
26/03/2018 11:00,4.24,3.08,0.0,0.002,70.79,0.0,39600,Weekday,Monday,Light,Coil Winder
26/03/2018 11:15,3.5,3.9,0.97,0.0017,100.0,87.05,40500,Weekday,Monday,Light,Inspection Station
26/03/2018 11:30,4.4,4.34,0.0,0.0021,68.55,0.0,41400,Weekday,Monday,Light,Conveyor System
26/03/2018 11:45,3.61,2.65,0.0,0.0017,67.04,0.0,42300,Weekday,Monday,Light,Coil Winder
26/03/2018 12:00,4.22,4.54,0.0,0.002,60.13,0.0,43200,Weekday,Monday,Light,Cooling Bed
26/03/2018 12:15,3.91,4.9,0.0,0.0019,72.49,0.0,44100,Weekday,Monday,Light,Conveyor System
26/03/2018 12:30,3.38,2.99,0.0,0.0016,72.44,0.0,45000,Weekday,Monday,Light,Cooling Bed
26/03/2018 12:45,3.61,3.58,0.0,0.0017,61.77,0.0,45900,Weekday,Monday,Light,Inspection Station
26/03/2018 13:00,4.39,4.78,0.0,0.0021,65.74,0.0,46800,Weekday,Monday,Light,Coil Winder
26/03/2018 13:15,4.37,3.65,0.0,0.0021,74.92,0.0,47700,Weekday,Monday,Light,Inspection Station
26/03/2018 13:30,3.39,2.76,0.0,0.0016,65.2,0.0,48600,Weekday,Monday,Light,Coil Winder
26/03/2018 13:45,4.14,3.47,0.0,0.002,72.0,0.0,49500,Weekday,Monday,Light,Conveyor System
26/03/2018 14:00,3.51,4.17,0.0,0.0017,64.71,0.0,50400,Weekday,Monday,Light,Cooling Bed
26/03/2018 14:15,4.24,4.32,0.0,0.002,61.73,0.0,51300,Weekday,Monday,Light,Inspection Station
26/03/2018 14:30,3.89,3.72,0.0,0.0018,60.49,0.0,52200,Weekday,Monday,Light,Inspection Station
26/03/2018 14:45,3.24,2.87,0.0,0.0015,64.21,0.0,53100,Weekday,Monday,Light,Coil Winder
26/03/2018 15:00,4.14,3.84,0.0,0.002,60.39,0.0,54000,Weekday,Monday,Light,Coil Winder
26/03/2018 15:15,3.04,3.61,0.0,0.0014,60.26,0.0,54900,Weekday,Monday,Light,Inspection Station
26/03/2018 15:30,3.63,3.96,0.0,0.0017,64.45,0.0,55800,Weekday,Monday,Light,Coil Winder
26/03/2018 15:45,3.73,4.69,0.0,0.0018,62.36,0.0,56700,Weekday,Monday,Light,Conveyor System
26/03/2018 16:00,3.02,2.55,0.0,0.0014,67.2,0.0,57600,Weekday,Monday,Light,Coil Winder
26/03/2018 16:15,4.15,3.97,0.0,0.002,62.67,0.0,58500,Weekday,Monday,Light,Inspection Station
26/03/2018 16:30,4.27,3.28,0.0,0.002,65.98,0.0,59400,Weekday,Monday,Light,Conveyor System
26/03/2018 16:45,3.19,2.68,0.0,0.0015,68.42,0.0,60300,Weekday,Monday,Light,Inspection Station
26/03/2018 17:00,4.39,3.29,0.0,0.0021,69.3,0.0,61200,Weekday,Monday,Light,Coil Winder
26/03/2018 17:15,3.69,2.85,0.0,0.0018,66.18,0.0,62100,Weekday,Monday,Light,Coil Winder
26/03/2018 17:30,4.16,4.49,0.0,0.002,71.32,0.0,63000,Weekday,Monday,Light,Inspection Station
26/03/2018 17:45,4.41,4.04,0.0,0.0021,68.17,0.0,63900,Weekday,Monday,Light,Conveyor System
26/03/2018 18:00,3.11,4.18,0.0,0.0015,62.76,0.0,64800,Weekday,Monday,Light,Conveyor System
26/03/2018 18:15,4.21,4.16,0.0,0.002,67.07,0.0,65700,Weekday,Monday,Light,Conveyor System
26/03/2018 18:30,4.28,2.59,0.67,0.002,100.0,92.8,66600,Weekday,Monday,Light,Inspection Station
26/03/2018 18:45,4.36,3.19,0.0,0.0021,63.6,0.0,67500,Weekday,Monday,Light,Coil Winder
26/03/2018 19:00,3.66,2.95,0.0,0.0017,74.06,0.0,68400,Weekday,Monday,Light,Coil Winder
26/03/2018 19:15,4.36,3.37,0.0,0.0021,74.78,0.0,69300,Weekday,Monday,Light,Conveyor System
26/03/2018 19:30,4.42,4.89,0.0,0.0021,67.35,0.0,70200,Weekday,Monday,Light,Cooling Bed
26/03/2018 19:45,3.97,3.71,0.0,0.0019,60.58,0.0,71100,Weekday,Monday,Light,Inspection Station
26/03/2018 20:00,4.19,3.39,0.51,0.002,100.0,97.65,72000,Weekday,Monday,Light,Coil Winder
26/03/2018 20:15,3.24,3.66,0.0,0.0015,61.22,0.0,72900,Weekday,Monday,Light,Conveyor System
26/03/2018 20:30,3.8,4.86,2.36,0.0018,100.0,91.06,73800,Weekday,Monday,Light,Conveyor System
26/03/2018 20:45,3.84,4.61,1.74,0.0018,100.0,87.19,74700,Weekday,Monday,Light,Cooling Bed
26/03/2018 21:00,3.39,3.46,0.0,0.0016,60.2,0.0,75600,Weekday,Monday,Light,Conveyor System
26/03/2018 21:15,3.28,4.39,0.0,0.0016,71.56,0.0,76500,Weekday,Monday,Light,Inspection Station
26/03/2018 21:30,4.19,2.53,0.0,0.002,60.49,0.0,77400,Weekday,Monday,Light,Cooling Bed
26/03/2018 21:45,3.0,3.77,0.0,0.0014,65.86,0.0,78300,Weekday,Monday,Light,Inspection Station
26/03/2018 22:00,4.3,3.39,0.0,0.002,69.05,0.0,79200,Weekday,Monday,Light,Conveyor System
26/03/2018 22:15,3.05,4.97,1.91,0.0014,100.0,99.3,80100,Weekday,Monday,Light,Cooling Bed
26/03/2018 22:30,4.12,4.03,0.0,0.002,62.64,0.0,81000,Weekday,Monday,Light,Cooling Bed
26/03/2018 22:45,3.99,4.13,0.0,0.0019,70.29,0.0,81900,Weekday,Monday,Light,Cooling Bed
26/03/2018 23:00,3.72,2.89,0.0,0.0018,66.47,0.0,82800,Weekday,Monday,Light,Coil Winder
26/03/2018 23:15,3.5,3.98,0.0,0.0017,66.7,0.0,83700,Weekday,Monday,Light,Inspection Station
26/03/2018 23:30,4.02,2.5,0.0,0.0019,71.62,0.0,84600,Weekday,Monday,Light,Conveyor System
26/03/2018 23:45,3.41,4.61,0.0,0.0016,61.77,0.0,85500,Weekday,Monday,Light,Inspection Station
27/03/2018 00:00,3.09,3.7,0.0,0.0015,63.23,0.0,0,Weekday,Tuesday,Light,Conveyor System
27/03/2018 00:15,4.28,4.46,0.0,0.002,63.73,0.0,900,Weekday,Tuesday,Light,Conveyor System
27/03/2018 00:30,3.53,3.34,0.0,0.0017,62.61,0.0,1800,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 00:45,3.07,3.1,2.18,0.0015,100.0,90.9,2700,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 01:00,3.18,3.09,0.0,0.0015,65.99,0.0,3600,Weekday,Tuesday,Light,Inspection Station
27/03/2018 01:15,4.33,3.68,0.0,0.0021,67.83,0.0,4500,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 01:30,3.66,4.53,1.08,0.0017,100.0,86.22,5400,Weekday,Tuesday,Light,Inspection Station
27/03/2018 01:45,3.93,4.16,0.0,0.0019,67.25,0.0,6300,Weekday,Tuesday,Light,Conveyor System
27/03/2018 02:00,3.4,3.4,2.33,0.0016,100.0,90.87,7200,Weekday,Tuesday,Light,Coil Winder
27/03/2018 02:15,3.64,4.84,0.0,0.0017,72.0,0.0,8100,Weekday,Tuesday,Light,Conveyor System
27/03/2018 02:30,3.17,4.79,0.0,0.0015,62.89,0.0,9000,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 02:45,4.12,2.81,0.0,0.002,72.97,0.0,9900,Weekday,Tuesday,Light,Coil Winder
27/03/2018 03:00,3.56,2.69,1.98,0.0017,100.0,85.01,10800,Weekday,Tuesday,Light,Coil Winder
27/03/2018 03:15,4.28,3.7,0.0,0.002,61.21,0.0,11700,Weekday,Tuesday,Light,Conveyor System
27/03/2018 03:30,4.25,4.67,0.0,0.002,64.14,0.0,12600,Weekday,Tuesday,Light,Conveyor System
27/03/2018 03:45,4.12,3.28,0.0,0.002,73.78,0.0,13500,Weekday,Tuesday,Light,Inspection Station
27/03/2018 04:00,4.25,3.01,0.0,0.002,74.73,0.0,14400,Weekday,Tuesday,Light,Inspection Station
27/03/2018 04:15,3.06,3.28,0.0,0.0015,74.65,0.0,15300,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 04:30,3.45,4.98,0.0,0.0016,72.38,0.0,16200,Weekday,Tuesday,Light,Coil Winder
27/03/2018 04:45,3.48,3.91,0.89,0.0017,100.0,97.32,17100,Weekday,Tuesday,Light,Coil Winder
27/03/2018 05:00,3.28,3.93,0.0,0.0016,71.16,0.0,18000,Weekday,Tuesday,Light,Conveyor System
27/03/2018 05:15,3.24,3.59,0.0,0.0015,69.21,0.0,18900,Weekday,Tuesday,Light,Coil Winder
27/03/2018 05:30,3.25,4.14,0.0,0.0015,67.49,0.0,19800,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 05:45,4.08,4.81,0.0,0.0019,67.41,0.0,20700,Weekday,Tuesday,Light,Inspection Station
27/03/2018 06:00,3.55,2.76,0.0,0.0017,73.74,0.0,21600,Weekday,Tuesday,Light,Coil Winder
27/03/2018 06:15,4.3,3.43,0.0,0.002,60.1,0.0,22500,Weekday,Tuesday,Light,Conveyor System
27/03/2018 06:30,3.07,3.78,0.0,0.0015,65.53,0.0,23400,Weekday,Tuesday,Light,Conveyor System
27/03/2018 06:45,3.61,4.9,0.0,0.0017,64.06,0.0,24300,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 07:00,3.77,3.48,0.0,0.0018,64.45,0.0,25200,Weekday,Tuesday,Light,Conveyor System
27/03/2018 07:15,3.05,2.96,0.87,0.0014,100.0,87.55,26100,Weekday,Tuesday,Light,Inspection Station
27/03/2018 07:30,4.37,4.24,0.0,0.0021,69.44,0.0,27000,Weekday,Tuesday,Light,Inspection Station
27/03/2018 07:45,4.36,4.24,0.0,0.0021,70.22,0.0,27900,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 08:00,3.41,3.77,0.0,0.0016,65.25,0.0,28800,Weekday,Tuesday,Light,Inspection Station
27/03/2018 08:15,3.4,3.8,0.0,0.0016,72.14,0.0,29700,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 08:30,4.24,3.65,0.0,0.002,68.12,0.0,30600,Weekday,Tuesday,Light,Coil Winder
27/03/2018 08:45,3.9,4.81,1.1,0.0019,100.0,88.02,31500,Weekday,Tuesday,Light,Inspection Station
27/03/2018 09:00,3.76,3.81,0.0,0.0018,66.14,0.0,32400,Weekday,Tuesday,Light,Coil Winder
27/03/2018 09:15,3.23,3.33,0.0,0.0015,74.95,0.0,33300,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 09:30,3.71,3.52,0.0,0.0018,74.19,0.0,34200,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 09:45,3.19,3.33,0.0,0.0015,67.71,0.0,35100,Weekday,Tuesday,Light,Coil Winder
27/03/2018 10:00,3.94,3.03,2.42,0.0019,100.0,91.26,36000,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 10:15,3.04,4.45,0.62,0.0014,100.0,91.24,36900,Weekday,Tuesday,Light,Inspection Station
27/03/2018 10:30,3.68,4.14,0.0,0.0017,68.15,0.0,37800,Weekday,Tuesday,Light,Inspection Station
27/03/2018 10:45,3.25,2.92,1.93,0.0015,100.0,91.52,38700,Weekday,Tuesday,Light,Conveyor System
27/03/2018 11:00,4.44,4.33,0.0,0.0021,60.46,0.0,39600,Weekday,Tuesday,Light,Inspection Station
27/03/2018 11:15,3.27,3.24,0.0,0.0016,65.1,0.0,40500,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 11:30,3.63,2.74,0.0,0.0017,74.38,0.0,41400,Weekday,Tuesday,Light,Inspection Station
27/03/2018 11:45,4.22,3.62,0.0,0.002,63.48,0.0,42300,Weekday,Tuesday,Light,Coil Winder
27/03/2018 12:00,3.26,4.53,1.56,0.0015,100.0,90.19,43200,Weekday,Tuesday,Light,Inspection Station
27/03/2018 12:15,4.46,4.22,0.0,0.0021,69.66,0.0,44100,Weekday,Tuesday,Light,Coil Winder
27/03/2018 12:30,3.84,3.07,1.92,0.0018,100.0,85.06,45000,Weekday,Tuesday,Light,Coil Winder
27/03/2018 12:45,3.66,4.03,0.0,0.0017,62.43,0.0,45900,Weekday,Tuesday,Light,Coil Winder
27/03/2018 13:00,3.22,3.18,0.0,0.0015,73.17,0.0,46800,Weekday,Tuesday,Light,Coil Winder
27/03/2018 13:15,4.03,3.83,0.0,0.0019,62.44,0.0,47700,Weekday,Tuesday,Light,Coil Winder
27/03/2018 13:30,4.26,3.24,0.0,0.002,60.58,0.0,48600,Weekday,Tuesday,Light,Conveyor System
27/03/2018 13:45,4.36,3.38,0.0,0.0021,73.99,0.0,49500,Weekday,Tuesday,Light,Coil Winder
27/03/2018 14:00,3.56,4.28,0.0,0.0017,63.91,0.0,50400,Weekday,Tuesday,Light,Coil Winder
27/03/2018 14:15,3.05,3.3,0.0,0.0014,61.23,0.0,51300,Weekday,Tuesday,Light,Coil Winder
27/03/2018 14:30,3.93,2.88,0.0,0.0019,64.31,0.0,52200,Weekday,Tuesday,Light,Inspection Station
27/03/2018 14:45,3.32,3.66,0.0,0.0016,71.26,0.0,53100,Weekday,Tuesday,Light,Coil Winder
27/03/2018 15:00,3.25,4.11,0.0,0.0015,69.48,0.0,54000,Weekday,Tuesday,Light,Coil Winder
27/03/2018 15:15,3.21,3.95,0.0,0.0015,74.88,0.0,54900,Weekday,Tuesday,Light,Inspection Station
27/03/2018 15:30,3.32,3.72,0.0,0.0016,66.43,0.0,55800,Weekday,Tuesday,Light,Conveyor System
27/03/2018 15:45,3.39,4.54,1.01,0.0016,100.0,92.39,56700,Weekday,Tuesday,Light,Inspection Station
27/03/2018 16:00,4.05,2.63,0.0,0.0019,62.56,0.0,57600,Weekday,Tuesday,Light,Inspection Station
27/03/2018 16:15,3.65,3.43,0.0,0.0017,74.69,0.0,58500,Weekday,Tuesday,Light,Inspection Station
27/03/2018 16:30,3.61,3.23,0.0,0.0017,63.13,0.0,59400,Weekday,Tuesday,Light,Conveyor System
27/03/2018 16:45,4.48,3.99,0.0,0.0021,62.62,0.0,60300,Weekday,Tuesday,Light,Conveyor System
27/03/2018 17:00,3.35,4.86,0.0,0.0016,69.74,0.0,61200,Weekday,Tuesday,Light,Inspection Station
27/03/2018 17:15,3.09,2.94,0.0,0.0015,69.95,0.0,62100,Weekday,Tuesday,Light,Conveyor System
27/03/2018 17:30,3.1,4.21,0.0,0.0015,65.25,0.0,63000,Weekday,Tuesday,Light,Inspection Station
27/03/2018 17:45,3.5,3.08,0.0,0.0017,64.67,0.0,63900,Weekday,Tuesday,Light,Inspection Station
27/03/2018 18:00,4.14,3.34,0.0,0.002,74.42,0.0,64800,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 18:15,3.02,3.89,0.0,0.0014,70.61,0.0,65700,Weekday,Tuesday,Light,Coil Winder
27/03/2018 18:30,3.98,4.52,0.0,0.0019,62.73,0.0,66600,Weekday,Tuesday,Light,Coil Winder
27/03/2018 18:45,4.43,3.22,0.0,0.0021,74.43,0.0,67500,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 19:00,4.38,3.89,0.87,0.0021,100.0,93.05,68400,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 19:15,3.76,3.79,0.0,0.0018,60.79,0.0,69300,Weekday,Tuesday,Light,Inspection Station
27/03/2018 19:30,3.95,4.7,0.0,0.0019,60.96,0.0,70200,Weekday,Tuesday,Light,Coil Winder
27/03/2018 19:45,3.07,2.72,0.0,0.0015,67.97,0.0,71100,Weekday,Tuesday,Light,Conveyor System
27/03/2018 20:00,3.42,4.07,0.68,0.0016,100.0,95.0,72000,Weekday,Tuesday,Light,Coil Winder
27/03/2018 20:15,3.92,3.25,2.39,0.0019,100.0,93.5,72900,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 20:30,3.76,4.9,0.0,0.0018,70.03,0.0,73800,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 20:45,3.61,4.86,0.0,0.0017,72.91,0.0,74700,Weekday,Tuesday,Light,Inspection Station
27/03/2018 21:00,3.96,4.91,0.92,0.0019,100.0,97.43,75600,Weekday,Tuesday,Light,Cooling Bed
27/03/2018 21:15,3.58,2.57,0.0,0.0017,61.6,0.0,76500,Weekday,Tuesday,Light,Inspection Station
27/03/2018 21:30,3.72,3.7,0.0,0.0018,61.7,0.0,77400,Weekday,Tuesday,Light,Conveyor System
27/03/2018 21:45,3.57,4.84,0.0,0.0017,67.19,0.0,78300,Weekday,Tuesday,Light,Inspection Station
